FID,id,nom,desserte,pmr,ascenseur,escalator,gid,last_update,last_update_fme,the_geom,adresse,localise_face_a_adresse,commune,insee
tcl_sytral.tclarret.205,205,Bir Hakeim,C11A:R,true,false,false,12543,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.85450824378436 45.75310521751581),55 AVENUE FELIX FAURE,false,Lyon 3e Arrondissement,69383
tcl_sytral.tclarret.209,209,Bleriot,"62A:A,87A:A",true,false,false,12544,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.9489001623595446 45.659157277481356),29 RUE VICTOR HUGO,false,Mions,69283
tcl_sytral.tclarret.210,210,Bleriot,"62A:R,87A:R",true,false,false,12545,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.948939942886023 45.6589133085339),31 RUE VICTOR HUGO,true,Mions,69283
tcl_sytral.tclarret.211,211,Bois de Dardilly,3A:A,true,false,false,12546,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.757004632232978 45.798749220474484),40 ROUTE D ECULLY,true,Dardilly,69072
tcl_sytral.tclarret.215,215,Bois de Parilly,"26A:A,C15A:A,C17A:A",true,false,false,12550,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.913342547999986 45.72559182191745),191 RUE LIONEL TERRAY,true,Bron,69029
tcl_sytral.tclarret.44321,44321,Grand Champ,"20A:A,2A:A,71A:A,N20:A,S10A:R",true,false,false,16028,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.819623701595362 45.79932685789486),173 RUE DE SAINT CYR,true,Lyon 9e Arrondissement,69389
tcl_sytral.tclarret.318,318,Cailloux Chateau,"77A:A,77A:R",false,false,false,12591,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.870057957453781 45.84877954135025),377 ROUTE DE NOAILLEUX,false,Cailloux-sur-Fontaines,69033
tcl_sytral.tclarret.328,328,Caluire Centre,"33A:R,38B:R,S5A:R",true,false,false,12597,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.848166040817118 45.79903585360741),7 AVENUE PIERRE TERRASSE,false,Caluire-et-Cuire,69034
tcl_sytral.tclarret.329,329,Caluire Centre,"33A:A,38B:A,S5A:A",true,false,false,12598,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.847620017893753 45.7997967844157),82 RUE JEAN MOULIN,false,Caluire-et-Cuire,69034
tcl_sytral.tclarret.333,333,Caluire Place Foch,"70A:R,9B:R,C1A:R,C2A:R",true,false,false,12599,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.851885347735748 45.79761901099662),78 MONTEE DES SOLDATS,true,Caluire-et-Cuire,69034
tcl_sytral.tclarret.334,334,Caluire Place Foch,"70A:A,9B:A,C1A:A,C2A:A",true,false,false,12600,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.851767076904056 45.79784669087252),76 MONTEE DES SOLDATS,false,Caluire-et-Cuire,69034
tcl_sytral.tclarret.352,352,Carrefour Liberation,"5A:A,5A:R,73D:R,C21A:A,C21A:R",false,false,false,12610,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.7755930982314885 45.75888037912666),165 AVENUE CHARLES DE GAULLE,false,Tassin-la-Demi-Lune,69244
tcl_sytral.tclarret.354,354,Carry,C11A:R,true,false,false,12612,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.87038389433227 45.75503215533369),189 AVENUE FELIX FAURE,false,Lyon 3e Arrondissement,69383
tcl_sytral.tclarret.355,355,Castellane,"A32:A,A71:A",false,false,false,12613,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.898696805060113 45.80800195039267),100 ROUTE DE GENEVE,false,Rillieux-la-Pape,69286
tcl_sytral.tclarret.356,356,Castellane,"A32:R,A71:R",true,false,false,12614,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.89921899939931 45.80812353304169),103 ROUTE DE GENEVE,false,Rillieux-la-Pape,69286
tcl_sytral.tclarret.359,359,Centre Psychotherapique,71A:R,true,false,false,12615,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.835608672192408 45.81797277025755),9 RUE JEAN BAPTISTE PERRET,false,Saint-Cyr-au-Mont-d'Or,69191
tcl_sytral.tclarret.385,385,Champagne (ch.St Didier),"118A:A,21A:A,61B:A",true,false,false,12630,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.7867828901606995 45.80041111156955),2 AVENUE GENERAL DE GAULLE,false,Champagne-au-Mont-d'Or,69040
tcl_sytral.tclarret.395,395,Champvillard,"15C:A,18C:A",true,false,false,12639,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.818449043687629 45.672680358245124),2 RUE DE CHANTEMERLE,false,Irigny,69100
tcl_sytral.tclarret.123,123,Bas des Chassagnes,"120:R,63A:R,6A:R,C10A:R,C7B:R",true,false,false,12512,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.81102344948708 45.7204361172596),3 RUE GRANDE RUE,false,Oullins,69149
tcl_sytral.tclarret.124,124,Barolles Centre,"12C:R,17C:A,78C:A,C10A:A",true,false,false,12513,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.785441858512065 45.68053507528893),20 AVENUE CHARLES DE GAULLE,true,Saint-Genis-Laval,69204
tcl_sytral.tclarret.125,125,Barolles Centre,"12C:A,17C:R,78C:R,C10A:R",true,false,false,12514,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.786325029035998 45.680470773920774),38 AVENUE CHARLES DE GAULLE,false,Saint-Genis-Laval,69204
tcl_sytral.tclarret.128,128,Basso,"84A:R,R2A:R",false,false,false,12515,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.791558507673778 45.824732669674184),26 AVENUE JEAN JAURES,false,Saint-Didier-au-Mont-d'Or,69194
tcl_sytral.tclarret.129,129,Basso,"84A:A,R2A:A",false,false,false,12516,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.7915435591361755 45.8250869196698),20 AVENUE JEAN JAURES,true,Saint-Didier-au-Mont-d'Or,69194
tcl_sytral.tclarret.130,130,Bastero - Aquarium,"120:A,63A:A,8B:A,C10A:A,C7B:A",true,false,false,12517,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.814492403882965 45.726617537622865),78 RUE STEPHANE DECHANT,false,La Mulatière,69142
tcl_sytral.tclarret.192,192,Berliet Venissieux,C25B:R,true,false,false,12535,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.898513524146501 45.71327145621228),400 AVENUE CHARLES DE GAULLE,true,Vénissieux,69259
tcl_sytral.tclarret.195,195,Bernard Vallot,24A:A,true,false,false,12536,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.893121280828457 45.73378652313695),27 RUE DES ESSARTS,true,Bron,69029
tcl_sytral.tclarret.307,307,College Louis Aragon,54B:R,true,false,false,12586,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.889978355517086 45.693722576422864),8 ROUTE DE CORBAS,true,Vénissieux,69259
tcl_sytral.tclarret.44322,44322,Grand Champ,"20A:R,71A:R,N20:R",true,false,false,16029,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.819674023581677 45.79995096651962),5 RUE DE SAINT CYR,false,Saint-Cyr-au-Mont-d'Or,69191
tcl_sytral.tclarret.44358,44358,Manissieux Place Balzac,"26A:A,50A:A,ZI1A:A,ZI1A:R",true,false,false,16030,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.978108200786417 45.70604943729018),46 RUE CLEMENCEAU,true,Saint-Priest,69290
tcl_sytral.tclarret.44381,44381,Meyzieu Jacques Prevert,85A:A,false,false,false,16031,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.994485091590239 45.76053498441225),RUE DU RAMBION,false,Meyzieu,69282
tcl_sytral.tclarret.45442,45442,Chaponost Gare,"11B:A,12C:R",true,false,false,16094,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.7630370225494145 45.698961050834775),77 ROUTE DE LA GARE,false,Chaponost,69043
tcl_sytral.tclarret.45443,45443,Chaponost Gare,"11B:R,12C:A",true,false,false,16095,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.764179303866802 45.69864829963132),79 ROUTE DE LA GARE,true,Chaponost,69043
tcl_sytral.tclarret.45477,45477,Centre Social,12C:R,true,false,false,16127,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.750184829686776 45.714629788959456),34 AVENUE DE VERDUN,false,Chaponost,69043
tcl_sytral.tclarret.45478,45478,Chaponost Bellevue,12C:A,true,false,false,16128,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.747711446559705 45.71213575235432),65 AVENUE PAUL DOUMER,false,Chaponost,69043
tcl_sytral.tclarret.45640,45640,St Germain Mairie,21A:R,false,false,false,18097,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.802133597541051 45.8837375434974),1 AVENUE DE LA PAIX,false,Saint-Germain-au-Mont-d'Or,69207
tcl_sytral.tclarret.45789,45789,Pont Clemenceau,40A:R,true,false,false,16149,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.810307162403146 45.776423186518244),34 QUAI JOSEPH GILLET,true,Lyon 4e Arrondissement,69384
tcl_sytral.tclarret.45790,45790,Pont Clemenceau,40A:A,true,false,false,16150,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.810387172220184 45.77630017912249),34 QUAI JOSEPH GILLET,false,Lyon 4e Arrondissement,69384
tcl_sytral.tclarret.45791,45791,Quai Gillet,"2A:R,40A:A,45B:R",true,false,false,16151,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.813696216598894 45.77187114634264),3 QUAI JOSEPH GILLET,false,Lyon 4e Arrondissement,69384
tcl_sytral.tclarret.45796,45796,Pont de Collonges RD,43A:R,true,false,false,16152,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.84565505813922 45.81450070634533),2 QUAI DE LA JONCHERE,false,Collonges-au-Mont-d'Or,69063
tcl_sytral.tclarret.45799,45799,Bellecour Le Viste,"40A:A,40A:R",true,false,false,16155,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.833742670240757 45.75714938273697),19 PLACE BELLECOUR,false,Lyon 2e Arrondissement,69382
tcl_sytral.tclarret.310,310,Claude Joseph Bonnet,"2A:R,C18A:A",true,false,false,12587,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.821157528473234 45.774890814448135),8 RUE PHILIPPE DE LASSALLE,false,Lyon 4e Arrondissement,69384
tcl_sytral.tclarret.320,320,Cailloux La Croix,"77A:A,77A:R",false,false,false,12592,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.864699167110084 45.852689745423106),436 ROUTE DU TREVE ORAY,false,Cailloux-sur-Fontaines,69033
tcl_sytral.tclarret.325,325,Mermoz - Californie,"C15A:A,PL2A:A",true,false,false,12596,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.87826067689426 45.73347600534922),66 AVENUE JEAN MERMOZ,false,Lyon 8e Arrondissement,69388
tcl_sytral.tclarret.396,396,Champvillard,"15C:R,18C:R",false,false,false,12640,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.818368844226105 45.67261012525414),1 RUE DE CHANTEMERLE,false,Irigny,69100
tcl_sytral.tclarret.46095,46095,Pontet Crases,"3A:R,C6C:A",true,false,false,16260,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.764797645448022 45.788139926779984),42 AVENUE GUY DE COLLONGUE,false,Écully,69081
tcl_sytral.tclarret.46120,46120,Gare d'Oullins,"119:R,11B:R,12C:R,145:A,14B:R,17C:R,6A:A,88C:R",true,false,false,16271,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.814511855643357 45.716459511928576),AVENUE DU RHONE,false,Oullins,69149
tcl_sytral.tclarret.46121,46121,Gare d'Oullins,11B:A,true,false,false,16272,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.81468166108025 45.71614972565829),AVENUE DU RHONE,false,Oullins,69149
tcl_sytral.tclarret.46122,46122,Gare d'Oullins,12C:A,true,false,false,16273,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.8148826413476735 45.71616148782455),AVENUE DU RHONE,false,Oullins,69149
tcl_sytral.tclarret.46132,46132,Gare d'Oullins,17C:A,true,false,false,16281,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.8147396853187265 45.71629696116003),AVENUE DU RHONE,false,Oullins,69149
tcl_sytral.tclarret.46138,46138,Roux Rivoire,"15F:A,80A:A,80A:R",true,false,false,16282,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.79706935142968 45.610782655829304),12 AVENUE JEAN MOULIN,true,Grigny,69096
tcl_sytral.tclarret.398,398,Chantabeau,GE2A:R,true,false,false,12642,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.837762300335769 45.6416126320157),121 RUE DE CHANTABEAU,true,Solaize,69296
tcl_sytral.tclarret.399,399,Chante Ruisseau,98G:A,true,false,false,12643,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.738629816773201 45.772564043020374),46 ROUTE DE SAIN BEL,false,Charbonnières-les-Bains,69044
tcl_sytral.tclarret.46171,46171,Descartes - Foch,"119:R,S9B:A",false,false,false,16294,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.787320959737992 45.688223148309035),70 AVENUE MARECHAL FOCH,false,Saint-Genis-Laval,69204
tcl_sytral.tclarret.46191,46191,Part-Dieu Jules Favre,"C13B:R,C1A:R,C3A:A,C6C:R",true,false,false,16311,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.857041232358716 45.76369414152677),172 COURS LAFAYETTE,false,Lyon 3e Arrondissement,69383
tcl_sytral.tclarret.46198,46198,Poumeyrol,"A32:R,A71:R,C5A:R",true,false,false,16314,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.863163158250762 45.79150184549706),7BIS ROUTE DE STRASBOURG,false,Caluire-et-Cuire,69034
tcl_sytral.tclarret.46201,46201,Camp Militaire,"33A:R,9B:R",true,false,false,16315,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.8694147152477125 45.819587585169074),41 AVENUE PAUL DELORME,true,Sathonay-Camp,69292
tcl_sytral.tclarret.46202,46202,Montessuy Gutenberg,"77A:A,77A:R",true,false,false,16316,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.848476038675629 45.795159821313746),3 PLACE GUTENBERG,false,Caluire-et-Cuire,69034
tcl_sytral.tclarret.46204,46204,Pateliere - Robiniers,"73E:A,C24E:A",true,false,false,16317,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.7452221325058375 45.745898652301804),CHEMIN DE LA PATELIERE,false,Craponne,69069
tcl_sytral.tclarret.46205,46205,Pateliere - Robiniers,"73E:R,C24E:R",true,false,false,16318,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.7451971138368645 45.745858685426285),CHEMIN DE LA TOURETTE,false,Craponne,69069
tcl_sytral.tclarret.46212,46212,Pr Bernard,64A:R,false,false,false,16321,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.845408614987452 45.72249396986363),1 RUE SAINT JEAN DE DIEU,false,Lyon 7e Arrondissement,69387
tcl_sytral.tclarret.46255,46255,Flachet,69A:R,true,false,false,16336,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.888828254783805 45.76825497375769),25 RUE ROGER LENOIR,false,Villeurbanne,69266
tcl_sytral.tclarret.46316,46316,Genas Rd Point Epine(D),28A:R,false,false,false,18285,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.98318505006341 45.73469020167846),4 ROUTE DE LYON,false,Genas,69277
tcl_sytral.tclarret.400,400,Chante Ruisseau,"72D:R,98G:R",true,false,false,12644,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.738615003126056 45.77251935564952),31 ROUTE DE SAIN BEL,false,Charbonnières-les-Bains,69044
tcl_sytral.tclarret.401,401,Chantegrillet,14B:A,true,false,false,12645,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.773252123630211 45.73881158699394),80 AVENUE DU CHATER,true,Francheville,69089
tcl_sytral.tclarret.411,411,Charbinat,"17C:R,C7B:R",true,false,false,12649,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.8198836466860095 45.697534908514655),5 RUE JULES GUESDE,false,Saint-Genis-Laval,69204
tcl_sytral.tclarret.412,412,Chardonnet,ZI3A:A,true,false,false,12650,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.929864175441213 45.766003978897544),1 AVENUE ROGER SALENGRO,false,Vaulx-en-Velin,69256
tcl_sytral.tclarret.413,413,Chardonnet,ZI3A:R,true,false,false,12651,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.9298111691022495 45.76606092242677),1 AVENUE ROGER SALENGRO,true,Vaulx-en-Velin,69256
tcl_sytral.tclarret.515,515,Cimetiere de Loyasse,90B:A,true,false,false,12697,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.8134742085976265 45.76267322309705),1 PLACE DU 158EME REGIMENT D INFANTERIE,false,Lyon 5e Arrondissement,69385
tcl_sytral.tclarret.516,516,Cimetiere de Loyasse,90B:R,true,false,false,12698,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.813841202055699 45.76249527531746),58 RUE PAULINE MARIE JARICOT,false,Lyon 5e Arrondissement,69385
tcl_sytral.tclarret.519,519,Cite Ampere,C7B:A,true,false,false,12699,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.81229850899651 45.708451374710386),12 RUE AMPERE,false,Oullins,69149
tcl_sytral.tclarret.520,520,Cite Ampere,"C7B:A,C7B:R",true,false,false,12700,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.812545768731852 45.708355816892706),5 RUE AMPERE,false,Oullins,69149
tcl_sytral.tclarret.525,525,Cite Berliet centre,62A:R,true,false,false,12704,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.901143519679812 45.705470576076),9 AVENUE C CITE BERLIET,false,Saint-Priest,69290
tcl_sytral.tclarret.564,564,Clos Jouve,"2A:R,C18A:A",true,false,false,12729,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.821408142642884 45.77346515926046),2 RUE PHILIPPE DE LASSALLE,false,Lyon 4e Arrondissement,69384
tcl_sytral.tclarret.572,572,Coblod - Rosenberg,"35A:A,54B:A,87A:A,ZI1A:A",true,false,false,17297,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.892127427513728 45.700477308413475),48BIS BOULEVARD DU DOCTEUR COBLOD,false,Vénissieux,69259
tcl_sytral.tclarret.574,574,Colbert,"S6A:A,S6A:R",true,false,false,12734,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.834393430814157 45.772616923450435),6 PLACE COLBERT,true,Lyon 1er Arrondissement,69381
tcl_sytral.tclarret.576,576,Coli,67A:A,true,false,false,12736,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.9458543752691915 45.76915515725239),102 AVENUE JEAN JAURES,false,Décines-Charpieu,69275
tcl_sytral.tclarret.46439,46439,Echangeur Sauvegarde,"10D:R,10E:R,19A:R,C6C:R",true,false,false,16456,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.787530210176058 45.78665606115528),AVENUE ROSA PARKS,false,Lyon 9e Arrondissement,69389
tcl_sytral.tclarret.37074,37074,Tourneyrand,"40A:A,70A:A",true,false,false,15408,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.841424117701113 45.85907543726225),38 ROUTE DE LYON,false,Fleurieu-sur-Saône,69085
tcl_sytral.tclarret.588,588,Contrebandiers,S11A:R,false,false,false,12744,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.804949114663496 45.787140055028075),166 AVENUE DU 25E REGIMENT DES TIRAILLEURS SENEGALAIS,true,Lyon 9e Arrondissement,69389
tcl_sytral.tclarret.46328,46328,Calmette - Muriers,48B:A,false,false,false,16361,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.986767158475447 45.71686529870028),12 CHEMIN DES MURIERS,false,Genas,69277
tcl_sytral.tclarret.46334,46334,Aéroport St Exupéry -Bus,"47A:A,47A:R,48B:A,48B:R",false,false,false,16364,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (5.079150533458697 45.71865238359996),AEROPORT SAINT EXUPERY,false,Colombier-Saugnieu,69299
tcl_sytral.tclarret.46335,46335,Olivier de Serres,"29A:A,29A:R",false,false,false,16365,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (5.0093109637502735 45.722223322407366),21 CHEMIN DE CADOU,false,Genas,69277
tcl_sytral.tclarret.46337,46337,Z.I. du Mariage,47A:R,false,false,false,16367,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (5.075006758054643 45.766017299289665),24 ROUTE DE VILLETTE,false,Pusignan,69285
tcl_sytral.tclarret.592,592,Corbas Mairie,"111A:A,112A:A,54B:A",true,false,false,12746,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.898389430904589 45.67014659256282),1 AVENUE DU 8 MAI 1945,true,Corbas,69273
tcl_sytral.tclarret.46338,46338,L'Odyssee,47A:A,false,false,false,16368,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (5.063132816835835 45.76404226952072),22 ROUTE DE VILLETTE,false,Pusignan,69285
tcl_sytral.tclarret.46339,46339,L'Odyssee,47A:R,false,false,false,16369,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (5.063272815254301 45.764064256274715),22 ROUTE DE VILLETTE,false,Pusignan,69285
tcl_sytral.tclarret.46340,46340,Vallon,47A:A,false,false,false,16370,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (5.0622636936240815 45.75958528373166),66 ROUTE NATIONALE,false,Pusignan,69285
tcl_sytral.tclarret.46341,46341,Vallon,47A:R,false,false,false,16371,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (5.062163769496361 45.759663236620135),67 ROUTE NATIONALE,false,Pusignan,69285
tcl_sytral.tclarret.46424,46424,Route de Givors,T36:A,false,false,false,16443,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.985016791374005 45.649598432882556),3 ROUTE DE GIVORS,true,Saint-Pierre-de-Chandieu,69289
tcl_sytral.tclarret.46425,46425,Route de Givors,T36:R,false,false,false,16444,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.9845187971922815 45.64968644729972),5 ROUTE DE GIVORS,false,Saint-Pierre-de-Chandieu,69289
tcl_sytral.tclarret.46427,46427,Idoux,81A:R,true,false,false,16446,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.763074194451195 45.591947814334816),35 RUE EDOUARD IDOUX,true,Givors,69091
tcl_sytral.tclarret.46429,46429,Robespierre-Carnot,"78C:R,80A:R,81A:A,81A:R",true,false,false,16447,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.770904262058338 45.58614674335084),4 RUE ROBESPIERRE,false,Givors,69091
tcl_sytral.tclarret.46500,46500,La Rama,"S3B:A,S3B:R",false,false,false,16471,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.749392154170082 45.57803573509319),CHEMIN DE LA RAMA,false,Givors,69091
tcl_sytral.tclarret.46574,46574,Décines OL Vallée,"BGS1:A,BGS1:R,BGS3:A,BGS3:R",false,false,false,18287,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.982730096208766 45.76191301191926),AVENUE DE FRANCE,false,Décines-Charpieu,69275
tcl_sytral.tclarret.593,593,Corbas Mairie,"111A:R,112A:R,54B:R",true,false,false,12747,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.8996274153644706 45.67125957531493),44 AVENUE SALVADOR ALLENDE,true,Corbas,69273
tcl_sytral.tclarret.599,599,Cordeliers,"27A:A,27A:R,A32:R,A71:R,C5A:A,C5A:R",true,false,false,12748,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.838114261130031 45.76279480799118),1 QUAI JULES COURMONT,false,Lyon 2e Arrondissement,69382
tcl_sytral.tclarret.620,620,Couzon,43A:R,true,false,false,12752,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.832344322011738 45.8456804314042),4 QUAI JEAN LAVERGNE,false,Couzon-au-Mont-d'Or,69068
